shopify_product_id,handle,title,current_pos1_classification,current_pos1_has_text_overlay,best_lifestyle_position,best_lifestyle_url,best_lifestyle_has_text_overlay,confidence,action
9359653994601,bbq-portable-charbon-fumoir-offset,BBQ portable au charbon avec fumoir offset,white_background,false,,,,,NO_LIFESTYLE
9359653503081,bbq-portable-charbon-paniers-rangement,BBQ Portable au Charbon avec Paniers de Rangement,white_background,false,,,,,NO_LIFESTYLE
7750892781673,bbq-portatif-style-valise-grille-charbon-compacte-metal,BBQ portable format valise métal charbon,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Iw08ec19df7d19cba.jpg?v=1782893936,true,0.92,SWAP
7750892847209,barbecue-charbon-rotissoire-3-niveaux-acier-inoxydable,BBQ Rôtissoire Charbon 3 Niveaux Acier Inoxydable,white_background,false,,,,,NO_LIFESTYLE
7752197439593,bibliotheque-enfant-avec-rangement-meuble-de-rangement-jouets,Bibliothèque enfants avec rangement tiroir roulettes,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/3Xyc8419495f979fe.jpg?v=1782461842,true,0.85,SWAP
9367233888361,blocs-jeu-mousse-douce-12-pieces,Blocs de jeu en mousse douce 12 pièces,white_background,false,,,,,NO_LIFESTYLE
7751750778985,buffet-bahut-avec-tablettes-ajustables-bois-dingenierie,Buffet bahut avec tablettes ajustables — gris foncé,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/o53a5d1964be45e43.jpg?v=1776134166,true,0.95,SWAP
7752194621545,buffet-de-ferme-avec-portes-de-grange-meuble-de-rangement-cuisine,Buffet campagnard avec portes de grange et tiroir,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/XU397f18e36e5e18c.jpg?v=1782461779,true,0.92,SWAP
7752238989417,buffet-de-cuisine-style-campagnard-avec-tiroir-et-etagere,Buffet de cuisine style fermette avec tiroir et tablette,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/uld6f619d3661bfa3.jpg?v=1776172389,true,0.92,SWAP
7752188985449,buffet-avec-tiroirs-et-portes-rangement-cuisine-design,Buffet laqué avec tiroirs et portes push-open,white_background,false,,,,,NO_LIFESTYLE
7752196653161,buffet-moderne-avec-rangement-tiroirs-et-tablettes-ajustables,Buffet moderne avec rangement tiroirs et tablettes ajustables,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/WOI80f1949541dd22_1b4fbe08-68d5-4054-93f3-a1c39e0c8a0d.jpg?v=1782720137,true,0.92,SWAP
7752182300777,bureau-dangle-rotatif-180-avec-rangement,Bureau d'angle rotatif 180° avec rangements,white_background,false,,,,,NO_LIFESTYLE
7751783284841,bureau-dordinateur-dangle-55-rotatif-360-poste-de-travail,Bureau d'angle rotatif 360° avec étagères 3 niveaux,white_background,false,,,,,NO_LIFESTYLE
7752237023337,ensemble-bureau-et-chaise-ajustable-pour-enfants-avec-tiroir,Bureau d'étude ajustable avec chaise et tiroir enfant,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/8ek11f194942ee531_c01345c8-6c4f-4e03-9f6d-e06c537c2664.jpg?v=1781685210,true,0.95,SWAP
7752184201321,bureau-dordinateur-120cm-avec-etageres-et-tiroirs,Bureau d'ordinateur 3 tiroirs et étagères réversibles 119 cm,white_background,false,,,,,NO_LIFESTYLE
7751759986793,bureau-dordinateur-180-cm-avec-pattes-en-metal-et-surface-bois,Bureau d'ordinateur industriel 180 cm surface grain de bois,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Ty6a99198ac6f27ce.jpg?v=1776134532,true,0.95,SWAP
7752184365161,bureau-dangle-en-l-119-cm-rotatif-360-table-de-travail-reversible,Bureau en L rotatif 360° avec rangement,white_background,false,,,,,NO_LIFESTYLE
7752237056105,ensemble-bureau-et-chaise-ajustable-pour-enfants-table-detude,Bureau enfant ajustable avec chaise et lampe LED,white_background,false,2,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/VxK4bd19492c12445_087ad6ec-1e64-4ff1-90fc-a911408c6811.jpg?v=1782894814,true,0.85,SWAP
7752180269161,bureau-dordinateur-119-cm-avec-tiroirs-et-classeur-mobile,Bureau informatique tiroirs amovibles 47 po,white_background,false,,,,,NO_LIFESTYLE
9371100741737,bureau-mural-rabattable-tableau-noir-etagere,Bureau mural rabattable avec tableau noir et étagère,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/GLb01819e0080745f.jpg?v=1782175770,true,0.85,SWAP
7751784366185,cage-pour-chien-en-bois-26-double-porte-design-moderne,Cage chien table d'appoint 2 portes 26 pouces,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/to4e4918e3b30817b.jpg?v=1780646578,true,0.95,SWAP
7752205074537,cage-decorative-table-dappoint-pour-chiens-moyens-et-grands,Cage chien table d'appoint coussin résistant à l'eau,white_background,false,,,,,NO_LIFESTYLE
7736567595113,cage-de-protection-249x90cm-3-portes-zippees-et-piquets,Cage de Protection 8' x 3' avec 3 Portes,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/hXidb719c220efadc.jpg?v=1775909718,true,0.95,SWAP
7736571822185,cage-de-protection-acier-galvanise-120x240cm-porte-zippee,Cage de protection pour cultures avec porte zippée 122 x 244 cm,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/OGX45819c220f2296_14daf2b4-ed7b-4107-b53c-f00284cdb52c.jpg?v=1781598777,true,0.92,SWAP
7736568316009,cage-protectrice-249x120cm-protection-plantes-jardin,Cage de protection végétaux 8' x 4',white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/hXidb719c220efadc_739a8570-e788-45c2-85c2-c1580344d049.jpg?v=1775909669,true,0.92,SWAP
7752205795433,cage-a-chien-meuble-80cm-2-portes-pour-chiens-moyens,Cage meuble pour chien moyenne taille double porte 80 cm,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/PQCab71948cf4f1a7_02fc134b-47af-4f1f-80af-4fbabf770dab.jpg?v=1781512274,true,0.92,SWAP
7751781220457,cage-pour-chien-104cm-acier-robuste-avec-roues,Cage pour chien en acier robuste 104 cm avec roulettes,white_background,false,,,,,NO_LIFESTYLE
9365039349865,cage-protection-cultures-acier-galvanise-8x4,Cage protection cultures acier galvanisé porte zip 8x4 pieds,white_background,false,2,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/4Mee4e19c220f1c01.jpg?v=1781380860,true,0.95,SWAP
7752239251561,camionnette-electrique-12v-pour-enfants-avec-telecommande,Camion électrique 12V télécommandé pour enfants avec suspension,white_background,false,,,,,NO_LIFESTYLE
9367413948521,camion-benne-electrique-12v-enfant-benne-basculante,Camion-benne électrique pour enfants 12V avec benne basculante,white_background,false,,,,,NO_LIFESTYLE
7750488948841,canape-2-places-avec-accoudoirs-et-pattes-en-bois-lin,Canapé 2 places avec accoudoirs et pieds en bois,white_background,false,,,,,NO_LIFESTYLE
7798399205481,causeuse-2-places-sofa-rembourre-pour-salon-et-chambre,Canapé 2 Places Capitonné pour Salon et Chambre,white_background,false,,,,,NO_LIFESTYLE
7751702741097,canape-2-places-135cm-avec-pieds-acier-salon-chambre,Canapé 2 places compact avec pieds en acier — foncé,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/DkEd8c196d2898a28.jpg?v=1776129593,true,0.85,SWAP
7751702872169,canape-2-places-sofa-rembourre-avec-pattes-en-bois,Canapé 2 places compact rembourré avec pieds en bois,white_background,false,,,,,NO_LIFESTYLE
7798399336553,canape-2-places-140-cm-cuir-pu-et-pieds-bois-massif,Canapé 2 places cuir PU avec pieds bois,white_background,false,,,,,NO_LIFESTYLE
7751702675561,canape-2-places-147-cm-mobilier-salon-moderne-rembourre,Canapé 2 places moderne en microfibre 148 cm,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/jd1d6b194d569b632.jpg?v=1776129531,true,0.85,SWAP
7752238432361,canape-2-places-moderne-velours-cotele-et-pieds-en-bois,Canapé 2 places moderne rembourré pattes bois caoutchouc,white_background,false,,,,,NO_LIFESTYLE
7752241447017,canape-2-places-moderne-tissu-lin-et-pattes-en-bois,Canapé 2 places moderne tissu lin pieds bois,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/bXR2f719d3ef4dc91.jpg?v=1776173442,true,0.85,SWAP
7750489931881,canape-2-places-moderne-mousse-haute-resilience-et-capitonne,Canapé 2 places moderne velours capitonné,white_background,false,,,,,NO_LIFESTYLE
7750489833577,canape-3-places-avec-ports-usb-et-porte-gobelets,Canapé 3 places avec ports USB et porte-gobelets,white_background,false,,,,,NO_LIFESTYLE
7750489505897,canape-3-places-259-cm-chenille-avec-ressorts-et-coussins-mousse,Canapé 3 places chenille à ressorts haute densité,white_background,false,,,,,NO_LIFESTYLE
7750890291305,canape-3-places-en-rotin-tresse-pe-meuble-de-patio-avec-coussins,Canapé 3 places en rotin PE pour patio,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/mkr38218c1b4f68df_19e885cc-02da-4836-ba36-b5252c2b7740.jpg?v=1782203504,true,0.92,SWAP
7750874169449,canape-3-places-moderne-ressorts-ensaches-et-lin,Canapé 3 places moderne avec ressorts ensachés en lin,white_background,false,,,,,NO_LIFESTYLE
7750489899113,canape-3-places-188cm-velours-cotele-avec-coussins-ressorts,Canapé 3 places moderne velours côtelé coussins ressorts,white_background,false,,,,,NO_LIFESTYLE
7750488916073,canape-3-places-en-lin-rembourrage-confortable-et-pieds-acier,Canapé 3 places rembourré en lin avec pieds acier,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/itk18e1949342f6eb.jpg?v=1781338617,true,0.92,SWAP
7750489800809,sofa-3-places-en-velours-avec-ressorts-et-coussins,Canapé 3 places velours avec ressorts et coussins,white_background,false,,,,,NO_LIFESTYLE
7788350406761,causeuse-2-places-canape-compact-avec-ressorts-s-et-pieds-acier,Canapé d'amour capitonné en lin ressorts S,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/O9Tfac194930bbb78_dba0fd58-2a70-4c3c-a529-f6076b14b95f.jpg?v=1778973867,true,0.85,SWAP
7750874005609,canape-de-patio-3-places-en-aluminium-avec-coussins-1,Canapé de patio 3 places aluminium avec coussins — foncé,white_background,false,,,,,NO_LIFESTYLE
7750489440361,canape-de-patio-3-places-en-rotin-pe-avec-coussins-profonds,Canapé de patio 3 places avec coussins profonds — kaki,white_background,false,,,,,NO_LIFESTYLE
7750489735273,canape-de-patio-3-places-en-rotin-avec-tablettes-laterales,Canapé de patio 3 places avec plateaux latéraux,white_background,false,,,,,NO_LIFESTYLE
7750890356841,canape-dexterieur-3-places-en-rotin-pe-meuble-de-patio,Canapé de patio 3 places en rotin tressé,white_background,false,,,,,NO_LIFESTYLE
7750489702505,canape-exterieur-2-places-siege-profond-avec-coussins,Canapé extérieur 2 places avec coussins épais — Foncé,white_background,false,,,,,NO_LIFESTYLE
7750873940073,canape-dexterieur-2-places-en-rotin-avec-coussins,Canapé extérieur 2 places rotin avec coussins,white_background,false,,,,,NO_LIFESTYLE
7788350734441,canape-exterieur-3-places-en-rotin-pe-avec-coussins-1,Canapé extérieur 3 places rotin PE avec coussins,white_background,false,,,,,NO_LIFESTYLE
7750489571433,canape-patio-2-places-avec-plateau-lateral-acier-polyester,Canapé patio 2 places avec plateau latéral grain de bois,white_background,false,,,,,NO_LIFESTYLE
7736577097833,canape-exterieur-rotin-tresse-3-places-avec-coussins-gris,Canapé patio 3 places rotin avec coussins,white_background,false,2,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/fblf5b19d0573d607_73ebac9d-6c55-4958-a751-a6be93ef51fa.jpg?v=1775911060,true,0.85,SWAP
7752183218281,canape-pour-animaux-avec-rangement-lit-chaise-longue-pour-chien,Canapé pour animaux avec rangement bois naturel,white_background,false,,,,,NO_LIFESTYLE
7752214184041,canape-pour-chien-grande-taille-avec-housse-lavable,Canapé pour chien grande taille housse lavable,white_background,false,,,,,NO_LIFESTYLE
7752206647401,sofa-sureleve-pour-chien-divan-lavable-en-chenille-avec-pattes-bois,Canapé pour chien surélevé avec coussin lavable,white_background,false,,,,,NO_LIFESTYLE
9359656616041,canape-lit-convertible-3-en-1-usb-2,Canapé-lit convertible 3-en-1 avec chargement USB,white_background,false,,,,,NO_LIFESTYLE
7798394388585,canape-lit-convertible-avec-ports-usb-futon-2-places-en-lin,Canapé-lit convertible avec ports USB et dossier ajustable,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/8qu68219db84d111f_b7a293d5-6602-49fe-85b4-c6e33ccabb25.jpg?v=1780273623,true,0.88,SWAP
7751741800553,canape-lit-en-rotin-convertible-meuble-de-patio-ajustable,Canapé-lit convertible rotin ajustable extérieur,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/cDra3119494e70e07_3b02fd58-e730-4bed-b599-5bbf945fb5aa.jpg?v=1781510462,true,0.92,SWAP
7751702708329,causeuse-2-places-130-cm-cuir-pu-et-cadre-acier,Causeuse 2 places cuir synthétique 130 cm,white_background,false,,,,,NO_LIFESTYLE
9359653339241,causeuse-moderne-tissu-lin-ressorts,Causeuse 2 places moderne tissu lin avec ressorts,white_background,false,,,,,NO_LIFESTYLE
7752237842537,canape-2-places-en-tissu-effet-velours-avec-rembourrage-21-cm,Causeuse 2 places tissu velours rembourrage épais,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ped7f519492d40dd8.jpg?v=1776171861,true,0.85,SWAP
7798399271017,causeuse-134-cm-canape-2-places-velours-pattes-bois,Causeuse 2 places velours pattes bois blanchi 134 cm,white_background,false,,,,,NO_LIFESTYLE
7752228241513,causeuse-convertible-en-rotin-gris-chaise-longue-patio,Causeuse convertible en osier pour patio — gris,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/OXB4c218c8c9b279e.jpg?v=1776170755,true,0.92,SWAP
7750489178217,causeuse-2-places-en-rotin-synthetique-pour-patio-exterieur,Causeuse de patio 2 places en rotin avec coussins,white_background,false,,,,,NO_LIFESTYLE
7751702544489,causeuse-inclinable-2-places-avec-repose-pieds-et-dossiers-divises,Causeuse inclinable 2 places avec repose-pieds et dossiers divisés,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/0sn18b194960d1cff.jpg?v=1776129428,true,0.95,SWAP
7752240529513,sofa-causeuse-moderne-avec-ressorts-ensaches-et-rembourrage-lin,Causeuse moderne avec ressorts ensachés et rembourrage épais,white_background,false,,,,,NO_LIFESTYLE
7752225685609,causeuse-vintage-canape-2-places-en-chenille-avec-cadre-eucalyptus,Causeuse vintage rembourée tissu chenille 2 places,white_background,false,,,,,NO_LIFESTYLE
9367415390313,centre-de-jeu-9-en-1-toboggan-tout-petits,Centre de jeu 9-en-1 pour tout-petits avec toboggan,white_background,false,,,,,NO_LIFESTYLE
9372965732457,chaise-adirondack-bois-porte-gobelet,Chaise Adirondack en bois avec porte-gobelet,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/PvAafa19c220ef951.jpg?v=1782386500,true,0.88,SWAP
7798394454121,chaise-bascule-exterieure-avec-tissu-respirant-pour-patio,Chaise berçante de patio avec tissu respirant,white_background,false,,,,,NO_LIFESTYLE
7752240857193,chaise-bureau-ergonomique-dossier-haut-avec-appui-tete-rotatif,Chaise bureau ergonomique dossier haut appui-tête rotatif,white_background,false,,,,,NO_LIFESTYLE
7751760216169,chaise-de-bureau-de-massage-avec-repose-pieds-ajustable,Chaise bureau massage inclinable avec repose-pieds ajustable,white_background,false,,,,,NO_LIFESTYLE
7752221982825,chaise-de-bureau-sans-bras-hauteur-ajustable-avec-roulettes,Chaise bureau sans bras hauteur réglable roulettes pivotantes,lifestyle_no_people,false,1,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/gzI80c19c21c69a37_a473c699-5b72-419a-b07f-a7e8e20cee9d.jpg?v=1782462787,false,0.97,OK
7751753203817,chaise-de-bureau-en-velours-fauteuil-pivotant-rembourre,Chaise bureau velours style français boutons cristal,white_background,false,,,,,NO_LIFESTYLE
7751782400105,chaise-de-bureau-pivotante-en-cuir-pu-avec-cristaux-decoratifs,Chaise de bureau capitonnée cuir synthétique cristaux décoratifs,white_background,false,,,,,NO_LIFESTYLE
7752204189801,chaise-de-bureau-haute-en-lin-inclinable-avec-repose-pieds,Chaise de bureau dossier haut inclinable avec repose-pieds,white_background,false,,,,,NO_LIFESTYLE
7752223031401,chaise-de-bureau-ergonomique-avec-support-lombaire-4d-et-accoudoirs,Chaise de bureau ergonomique avec support lombaire 4D,white_background,false,,,,,NO_LIFESTYLE
7752241283177,chaise-de-bureau-ergonomique-mesh-avec-support-lombaire-ajustable,Chaise de bureau ergonomique avec support lombaire ajustable et appui-tête,white_background,false,,,,,NO_LIFESTYLE
7752241021033,chaise-de-bureau-ergonomique-avec-support-lombaire-ajustable,Chaise de bureau ergonomique avec support lombaire réglable,white_background,false,,,,,NO_LIFESTYLE
7752240955497,chaise-bureau-ergonomique-maille-respirante-avec-support-lombaire,Chaise de bureau ergonomique mesh avec appui-tête ajustable,white_background,false,,,,,NO_LIFESTYLE
7752194162793,chaise-de-bureau-mi-hauteur-en-velours-avec-dossier-coquille,Chaise de bureau mi-hauteur velours forme festonnée pivotante,white_background,false,,,,,NO_LIFESTYLE
7752239087721,chaise-de-bureau-sans-accoudoirs-hauteur-ajustable-et-fonction-dinclinaison,Chaise de bureau sans accoudoirs croisillons réglable pivotante,white_background,false,,,,,NO_LIFESTYLE
7752241578089,chaise-de-bureau-sans-accoudoirs-hauteur-ajustable-avec-dossier,Chaise de bureau sans accoudoirs pivotante hauteur ajustable,white_background,false,,,,,NO_LIFESTYLE
7751754481769,chaise-de-bureau-velours-hauteur-ajustable-avec-roulettes,Chaise de bureau velours capitonnée réglable pivotante,white_background,false,,,,,NO_LIFESTYLE
9371857715305,chaise-camping-double-porte-verres-sac-transport,Chaise de camping double avec porte-verres et sac,white_background,false,2,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ewo82e1957068aeb2.jpg?v=1782265536,true,0.88,SWAP
9365039579241,chaise-camping-double-pliante-deux-adultes,Chaise de camping double pliante pour deux adultes,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/3qo072195b3247cfa.jpg?v=1781381028,true,0.9,SWAP
9365035319401,chaise-camping-pliable-portable-legere,Chaise de camping pliable portable légère tissu Oxford,white_background,false,,,,,NO_LIFESTYLE
9376663273577,chaise-hamac-macrame-suspendue-2-coussins,Chaise hamac suspendue en macramé avec 2 coussins,white_background,false,,,,,NO_LIFESTYLE
9372965961833,chaise-longue-aluminium-patio-dossier-5-niveaux,Chaise longue de patio en aluminium à dossier 5 niveaux,white_background,false,,,,,NO_LIFESTYLE
9376663371881,chaise-longue-double-parasol-roulettes,Chaise longue double avec parasol et roulettes,detail,true,,,,,NO_LIFESTYLE
9371851292777,chaise-longue-inclinable-pliante-remboursee-repose-pieds,Chaise longue inclinable pliante avec repose-pieds rembourrée,white_background,false,,,,,NO_LIFESTYLE
7752226734185,chaise-longue-inclinable-en-rotin-tresse-pour-patio,Chaise longue inclinable rotin avec dossier ajustable,white_background,false,,,,,NO_LIFESTYLE
9365262860393,chaise-longue-pliable-trou-visage,Chaise longue pliable avec trou visage 3 positions,white_background,false,,,,,NO_LIFESTYLE
7793455792233,chaise-longue-pliante-avec-trou-visage-transat-ajustable,Chaise longue pliante 5 positions avec trou visage,white_background,false,,,,,NO_LIFESTYLE
9372965797993,chaise-longue-pliante-dossier-reglable-6-positions,Chaise longue pliante à dossier réglable 6 positions,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/WQg92d1955f99ba59.jpg?v=1782386531,true,0.92,SWAP
9376663044201,chaises-longues-pliantes-auvent-5-positions-ensemble-2,Chaise longue pliante avec auvent 5 positions — ensemble de 2,detail,true,,,,,NO_LIFESTYLE
9365036466281,chaise-longue-pliante-auvent-ajustable,Chaise longue pliante avec auvent ajustable 4 positions,white_background,false,,,,,NO_LIFESTYLE
7751757135977,chaise-longue-pliante-avec-dossier-inclinable-4-positions,Chaise longue pliante avec dossier inclinable,white_background,false,,,,,NO_LIFESTYLE
9371100840041,chaise-longue-pliante-trou-facial-5-positions,Chaise longue pliante avec trou facial 5 positions,white_background,false,,,,,NO_LIFESTYLE
7798393012329,chaise-longue-pliante-avec-trou-facial-bain-de-soleil-ajustable,Chaise longue pliante avec trou visage ajustable,white_background,false,,,,,NO_LIFESTYLE
7798393143401,chaise-longue-pliante-transat-reglable-avec-oreiller-amovible,Chaise longue pliante dossier ajustable 5 positions,white_background,false,,,,,NO_LIFESTYLE
9371859452009,chaise-longue-pliante-bois-acacia-avec-coussin,Chaise longue pliante en bois d'acacia avec coussin,lifestyle_with_people,false,,,,,NO_LIFESTYLE
9365262991465,chaise-longue-pliante-exterieure-ajustable,Chaise longue pliante extérieure dossier ajustable 5 positions,white_background,false,,,,,NO_LIFESTYLE
7798395011177,chaise-longue-pliante-avec-dossier-inclinable-4-positions-3,Chaise longue pliante inclinable 4 positions avec coussin,white_background,false,,,,,NO_LIFESTYLE
9359738601577,chaise-longue-pliante-reglable-4-positions,Chaise longue pliante réglable 4 positions avec appui-tête,lifestyle_with_people,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/BtW6a319e00ed66c1.jpg?v=1782633737,true,0.92,SWAP
9365039448169,chaise-longue-pliante-reglable-appui-tete,Chaise longue pliante réglable avec appui-tête,white_background,false,,,,,NO_LIFESTYLE
7798393110633,chaise-longue-pliante-rembourree-inclinable-avec-porte-gobelet,Chaise longue pliante rembourrée avec porte-gobelet,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/wfv92f19721d22d48.jpg?v=1780273057,true,0.92,SWAP
9373970694249,chaises-longues-zero-gravite-table-laterale-ensemble-2,Chaise longue zéro gravité avec table latérale — Ensemble 2,white_background,false,,,,,NO_LIFESTYLE
7752182857833,ensemble-2-chaises-zero-gravity-pliables-avec-auvent,Chaise longue zéro gravité pliable avec auvent,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/D6756419d86686686_a90787a2-26d9-4a92-8861-357937c8d1e1.jpg?v=1782892929,true,0.92,SWAP
9373971218537,chaise-longue-zero-gravite-pliante-coussin-amovible,Chaise longue zéro gravité pliante avec coussin amovible,white_background,false,,,,,NO_LIFESTYLE
9365034336361,chaise-pliante-6-places-porte-gobelets,Chaise pliante 6 places avec porte-gobelets et étui,white_background,false,,,,,NO_LIFESTYLE
7752223490153,ensemble-4-chaises-empilables-en-rotin-pour-terrasse,Chaises de jardin empilables rotin set de quatre,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/9BS34c19560e45439.jpg?v=1776170428,true,0.88,SWAP
7752218116201,chaises-de-cuisine-rembourrees-ensemble-de-4-chaises-modernes,Chaises de salle à manger capitonnées ensemble de 4,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/RMec8b194941d18aa_c2033d16-1f0c-4bae-a9f5-7c0cb8e2e5ef.jpg?v=1782635557,true,0.97,SWAP
7752238923881,ensemble-de-4-chaises-de-cuisine-sieges-rembourres-style-moderne,Chaises de salle à manger modernes rembourrées ensemble de 4,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/dRw1b519495794910.jpg?v=1776172303,true,0.97,SWAP
7752207040617,ensemble-2-chaises-de-salle-a-manger-rembourrees-lin-pieds-metal,Chaises de salle à manger rembourrées en lin lot de 2,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/F6Kaf7194944161d4.jpg?v=1776168754,true,0.95,SWAP
7751760019561,ensemble-4-chaises-salle-a-manger-rembourrees-pieds-metal,Chaises de salle à manger rembourrées ensemble de 4,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/8s6c4319494664c77.jpg?v=1776134614,true,0.98,SWAP
7752195014761,chaises-de-salle-a-manger-modernes-ensemble-de-4-rembourrees,Chaises de salle à manger rembourrées ensemble de 4,white_background,false,,,,,NO_LIFESTYLE
7752234795113,ensemble-4-chaises-de-salle-a-manger-rembourrees-avec-pieds-acier,Chaises de salle à manger rembourrées ensemble de 4,white_background,false,,,,,NO_LIFESTYLE
7751759954025,ensemble-4-chaises-de-salle-a-manger-rembourrees-en-velours,Chaises de salle à manger rembourrées ensemble de 4 velours,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/CEx140194967b8269.jpg?v=1776134495,true,0.97,SWAP
7751749861481,ensemble-de-4-chaises-de-salle-a-manger-en-velours-avec-pieds-acier,Chaises de salle à manger rembourrées velours ensemble 4,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/k6h45f197d365af72.jpg?v=1782894730,true,0.97,SWAP
9365039153257,chaises-longues-pliantes-ensemble-2-pieces-oreiller,Chaises longues pliantes extérieures ensemble 2 pièces avec oreiller,white_background,false,,,,,NO_LIFESTYLE
7793456480361,ensemble-de-2-chaises-zero-gravite-pliantes-avec-porte-gobelet,Chaises longues zéro gravité pliantes ensemble de 2,white_background,false,,,,,NO_LIFESTYLE
9367416569961,chaises-pliantes-patio-accoudoirs-lot-2,Chaises pliantes de patio avec accoudoirs lot de 2,white_background,false,,,,,NO_LIFESTYLE
9371852243049,chaises-pliantes-rembourrees-lin-synthetique-lot-4,Chaises pliantes rembourrées en lin synthétique — lot de 4,white_background,false,,,,,NO_LIFESTYLE
7752206319721,ensemble-de-2-chaises-de-salle-a-manger-velours-dossier-mi-haut,Chaises salle manger dossier mi-hauteur velours ensemble 2,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/7rQ42f194931c2d91.jpg?v=1776168666,true,0.97,SWAP
9359738568809,chariot-kayak-pliable-90kg,Chariot à kayak pliable capacité 90kg roues 25cm,white_background,false,,,,,NO_LIFESTYLE
7750893633641,chariot-bbq-2-etages-avec-support-boissons-et-crochets,Chariot BBQ 2 étages avec support boissons et crochets,white_background,false,,,,,NO_LIFESTYLE
7750893076585,chariot-a-bbq-avec-table-pliante-et-dessus-en-acier-inoxydable,Chariot BBQ extérieur avec table pliante et dessus inox,white_background,false,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Eik0cf19d4325f279.jpg?v=1776044908,true,0.92,SWAP
7750893502569,chariot-bbq-3-niveaux-avec-dessus-inox-sur-roulettes,Chariot BBQ mobile 3 tablettes acier inoxydable,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Vb44d219c9cd5d3ee.jpg?v=1776045233,true,0.95,SWAP
7750892945513,support-bbq-avec-table-pliante-acier-inoxydable-et-roues,Chariot BBQ pliant acier inoxydable avec tablettes roulettes,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/gFt24f19d3a3ae710.jpg?v=1776044884,true,0.92,SWAP
9365039513705,chariot-gril-table-pliante-acier-inoxydable,Chariot de Gril Extérieur Table Pliante Acier Inoxydable,white_background,false,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/rZV491194959e594c.jpg?v=1781381003,true,0.88,SWAP
9371101495401,chariot-kayak-aluminium-largeur-ajustable,Chariot de kayak aluminium à largeur ajustable,white_background,false,,,,,NO_LIFESTYLE
9365035548777,chateau-gonflable-4-en-1-glissade-piscine,Château gonflable 4 en 1 avec glissade et piscine,lifestyle_with_people,false,,,,,NO_LIFESTYLE
9367414931561,chateau-gonflable-4-en-1-trampoline-glissoire-piscine,"Château gonflable 4 en 1 avec trampoline, glissoire et piscine",white_background,false,,,,,NO_LIFESTYLE
